class,id,ck_oo_numberOfPrivateMethods,LDHH_lcom,LDHH_fanIn,numberOfNonTrivialBugsFoundUntil:,WCHU_numberOfPublicAttributes,WCHU_numberOfAttributes,CvsWEntropy,LDHH_numberOfPublicMethods,WCHU_fanIn,LDHH_numberOfPrivateAttributes,CvsEntropy,LDHH_numberOfPublicAttributes,WCHU_numberOfPrivateMethods,WCHU_numberOfMethods,ck_oo_numberOfPublicAttributes,ck_oo_noc,numberOfCriticalBugsFoundUntil:,ck_oo_wmc,LDHH_numberOfPrivateMethods,WCHU_numberOfPrivateAttributes,CvsLogEntropy,WCHU_noc,LDHH_numberOfAttributesInherited,WCHU_wmc,ck_oo_fanOut,ck_oo_numberOfLinesOfCode,ck_oo_numberOfAttributesInherited,ck_oo_numberOfMethods,ck_oo_dit,ck_oo_fanIn,LDHH_noc,WCHU_dit,ck_oo_lcom,WCHU_numberOfAttributesInherited,ck_oo_rfc,LDHH_wmc,LDHH_numberOfAttributes,LDHH_numberOfLinesOfCode,WCHU_fanOut,WCHU_lcom,ck_oo_cbo,WCHU_rfc,ck_oo_numberOfAttributes,numberOfHighPriorityBugsFoundUntil:,ck_oo_numberOfPrivateAttributes,numberOfMajorBugsFoundUntil:,WCHU_numberOfPublicMethods,LDHH_dit,WCHU_cbo,CvsLinEntropy,WCHU_numberOfMethodsInherited,numberOfBugsFoundUntil:,LDHH_fanOut,LDHH_numberOfMethodsInherited,LDHH_rfc,ck_oo_numberOfMethodsInherited,ck_oo_numberOfPublicMethods,LDHH_cbo,WCHU_numberOfLinesOfCode,CvsExpEntropy,LDHH_numberOfMethods
0,1307,0,0.002196,0.0,2,0.0,3.03,0.06649400000000001,0.002705,0.0,0.027745999999999996,6.62605,0.0,0.0,1.01,1,0,1,31,0.0,3.03,0.273093,0.0,0.0,2.11,8,89,0,7,1,2,0.0,0.0,21,0.0,34,0.004959000000000001,0.02823,0.020333,3.06,1.06,9,2.08,10,0,9,1,1.01,0.0,3.05,0.05954400000000001,0.0,6,0.027667,0.0,0.0045969999999999995,0,7,0.027023000000000002,4.36,0.16222999999999999,0.00285
0,1308,4,0.0017329999999999997,0.0,3,0.0,1.01,0.018603,0.001766,0.0,0.0017989999999999998,7.499969999999999,0.0,0.0,1.04,0,0,0,16,0.0,1.01,0.21840199999999999,0.0,0.0,1.05,6,67,0,10,1,1,0.0,0.0,45,0.0,26,0.00193,0.0016489999999999999,0.006883,0.0,1.3,7,1.04,2,0,2,0,1.04,0.0,0.0,0.024939,0.0,5,0.0,0.0,0.0019100000000000002,6,6,0.0,2.24,0.048219,0.00182
0,1309,9,0.003445,0.0,18,0.0,2.09,0.123153,0.001853,0.0,0.0018329999999999998,17.1453,0.0,3.04,4.06,0,0,0,76,0.0023190000000000003,2.08,0.444446,0.0,0.001986,6.33,30,365,2,27,5,1,0.0,0.0,351,1.01,187,0.007035,0.001946,0.017253,4.14,5.48,31,7.8,4,1,4,1,2.02,0.0,4.14,0.038738999999999996,6.38,22,0.004391,0.011108,0.007245999999999999,74,11,0.004384000000000001,12.64,0.051121,0.0036490000000000003
0,1310,0,0.0,0.0,1,0.0,0.0,0.030124,0.0,0.0,0.0,4.33338,0.0,0.0,0.0,0,0,0,7,0.0,0.0,0.13685999999999998,0.0,0.0,0.0,2,33,0,5,2,1,0.0,0.0,10,0.0,12,0.0,0.0,0.0,0.0,0.0,3,0.0,1,0,1,0,0.0,0.0,0.0,0.018535,0.0,1,0.0,0.0,0.0,4,3,0.0,0.0,0.047507,0.0
0,1311,0,0.0,0.0,2,0.0,0.0,0.00027400000000000005,0.0,0.0,0.0,1.76682,0.0,0.0,0.0,0,0,0,2,0.0,0.0,0.061715,0.0,0.0,0.0,2,11,0,2,1,3,0.0,0.0,1,0.0,6,0.0,0.0,0.004997,0.0,0.0,5,0.0,1,0,1,0,0.0,0.0,0.0,0.010097,0.0,2,0.0,0.0,0.0,0,2,0.0,1.01,0.033928,0.0
0,1312,0,0.008222,0.005956,2,0.0,4.05,0.032425,0.005136,6.13,0.006173,9.833969999999999,0.0,0.0,4.1,0,1,1,13,0.0,4.05,0.277706,1.01,0.0,4.1,0,37,0,13,2,6,0.00048600000000000005,0.0,78,0.0,17,0.008531,0.007755,0.007809999999999999,0.0,5.19,6,4.1,6,0,6,1,4.1,0.0,6.13,0.033663,8.16,2,0.0,0.007942,0.008084000000000001,57,13,0.006402,4.3,0.094533,0.008938
0,1313,0,0.0,0.000921,0,0.0,1.01,0.0066159999999999995,0.0,1.01,0.001053,6.4354,0.0,0.0,0.0,0,0,0,4,0.0,1.01,0.17356300000000002,0.0,0.001175,0.0,2,12,5,4,3,0,0.0,0.0,6,1.01,7,0.0,0.0010960000000000002,0.0018690000000000002,0.0,0.0,2,1.01,0,0,0,0,0.0,0.0,1.01,0.017287999999999998,3.1,1,0.0,0.0037719999999999997,0.001164,14,3,0.0010609999999999999,2.02,0.034742,0.0
0,1314,6,0.00307,0.0033640000000000002,7,0.0,1.02,0.099414,0.0035960000000000002,2.02,0.000938,11.7134,0.0,3.04,3.04,0,0,0,28,0.00374,1.02,0.316857,0.0,0.0,3.09,5,138,0,14,1,2,0.0,0.0,91,0.0,60,0.003445,0.000556,0.010848,1.01,3.51,7,4.16,0,0,0,0,3.03,0.0,3.03,0.030724,2.07,8,0.001235,0.002345,0.005727,0,5,0.00528,5.25,0.048512,0.0032340000000000003
1,1315,2,0.000725,0.0,2,0.0,1.01,0.014336000000000002,0.0007,0.0,0.000752,11.1262,0.0,0.0,1.02,0,0,0,56,0.0,1.01,0.27384899999999995,0.0,0.0013050000000000002,1.05,13,204,10,26,3,3,0.0,0.0,325,2.02,136,0.000785,0.000755,0.005895,3.03,1.49,16,3.1,9,0,8,1,1.02,0.0,3.03,0.021269,3.09,2,0.003691,0.0030670000000000003,0.002172,69,21,0.0034159999999999998,3.17,0.031479,0.000779
0,1316,0,0.0,0.001535,0,0.0,0.0,0.002624,0.0,2.02,0.0,6.4259900000000005,0.0,0.0,0.0,0,0,0,3,0.0,0.0,0.16853900000000002,0.0,0.0009660000000000001,0.0,2,11,2,4,8,4,0.0,0.0,6,1.01,7,0.0,0.0,0.0,0.0,0.0,6,0.0,1,0,1,0,0.0,0.0,2.02,0.015846000000000002,6.13,0,0.0,0.00835,0.0,219,4,0.0017329999999999997,0.0,0.031381,0.0
0,1317,2,0.002389,0.0,3,0.0,0.0,0.020798,0.001685,0.0,0.0,13.6285,0.0,0.0,2.02,0,0,0,20,0.0,0.0,0.350122,0.0,0.0,3.05,11,106,3,11,4,1,0.0,0.0,55,0.0,52,0.0034,0.0,0.009032,3.03,2.19,12,4.12,1,0,0,0,1.01,0.0,3.03,0.030152999999999996,9.11,3,0.004576,0.01083,0.004025,51,3,0.004834000000000001,5.24,0.043453,0.002537
0,1318,0,0.0,0.0,0,0.0,0.0,0.000665,0.0,0.0,0.0,1.56044,0.0,0.0,0.0,0,0,0,3,0.0,0.0,0.052586,0.0,0.0,0.0,2,10,0,3,6,0,0.0,0.0,3,0.0,6,0.0,0.0,0.0031149999999999997,0.0,0.0,2,0.0,0,0,0,0,0.0,0.0,0.0,0.008031,0.0,2,0.0,0.0,0.0,20,3,0.0,1.01,0.024708,0.0
0,1319,6,0.0,0.0,8,0.0,0.0,0.048591,0.0,0.0,0.0,19.8234,0.0,0.0,0.0,0,0,0,52,0.0,0.0,0.524726,0.0,0.0,6.09,18,199,0,18,4,1,0.0,1.01,153,0.0,110,0.012456,0.0,0.017484,4.04,0.0,19,6.22,4,0,4,1,0.0,0.001015,4.04,0.048822000000000004,2.04,11,0.006261,0.004334,0.008824,16,12,0.005596,8.59,0.076494,0.0
0,1320,0,0.0007509999999999999,0.0,1,0.0,0.0,0.050206,0.0,0.0,0.0,11.8796,0.0,0.0,1.02,0,2,0,10,0.0,0.0,0.320965,0.0,0.0,1.01,6,43,0,5,1,2,0.0,0.0,10,0.0,22,0.00075,0.0,0.007295,2.03,1.07,8,2.09,2,0,1,0,0.0,0.0,2.03,0.031373000000000005,1.01,1,0.002848,0.0016460000000000001,0.0023870000000000002,6,1,0.0026190000000000002,3.15,0.053463,0.000828
0,1321,0,0.0,0.0,2,0.0,1.05,0.014728,0.0,0.0,0.0,8.67717,0.0,0.0,0.0,0,0,0,18,0.0,0.0,0.23163699999999998,0.0,0.001986,0.0,9,109,0,10,3,1,0.0,0.0,45,1.01,50,0.0,0.000904,0.007273999999999999,2.02,0.0,10,2.05,3,0,3,0,0.0,0.0,2.02,0.022577,3.04,2,0.0026920000000000004,0.005131,0.002514,21,10,0.002212,3.09,0.042604,0.0
0,1322,1,0.0,0.0,0,0.0,0.0,0.020201,0.0,0.0,0.0,4.33338,0.0,0.0,0.0,0,0,0,18,0.0,0.0,0.13685999999999998,0.0,0.0,0.0,5,68,0,6,1,1,0.0,0.0,15,0.0,30,0.0,0.0,0.004997,0.0,0.0,5,0.0,2,0,2,0,0.0,0.0,0.0,0.018535,0.0,0,0.0,0.0,0.0,6,5,0.0,1.08,0.047507,0.0
0,1323,5,0.000725,0.0,1,0.0,2.1,0.073508,0.0007,0.0,0.001588,8.67717,0.0,1.05,1.02,0,0,0,36,0.000784,2.14,0.23163699999999998,0.0,0.001986,1.2,12,238,0,19,3,0,0.0,0.0,171,1.01,94,0.000785,0.0016589999999999999,0.008038,2.02,1.39,12,3.39,4,1,4,1,1.03,0.0,2.02,0.022577,3.04,2,0.002601,0.005131,0.0032630000000000003,21,14,0.0025050000000000003,4.73,0.042604,0.000779
0,1324,0,0.0,0.0,1,0.0,0.0,5e-05,0.0,0.0,0.0,1.76682,0.0,0.0,0.0,0,0,0,3,0.0,0.0,0.061715,0.0,0.0,0.0,1,9,0,2,1,1,0.0,0.0,1,0.0,3,0.0,0.0,0.0,0.0,0.0,2,0.0,0,0,0,0,0.0,0.0,0.0,0.010097,0.0,1,0.0,0.0,0.0,0,2,0.0,0.0,0.033928,0.0
0,1325,0,0.0,0.0031219999999999998,1,0.0,0.0,0.001058,0.0,1.02,0.0,3.19695,0.0,0.0,0.0,0,0,0,3,0.0,0.0,0.09498999999999999,0.0,0.0,0.0,0,24,0,3,1,4,0.0,0.0,3,0.0,9,0.0,0.0,0.0,0.0,0.0,4,0.0,8,0,0,0,0.0,0.0,1.02,0.011819,1.01,1,0.0,0.0016460000000000001,0.0,6,3,0.0029,0.0,0.0312,0.0
0,1326,11,0.005451,0.003087,6,0.0,1.01,0.147013,0.004495,3.05,0.00085,11.0027,0.0,4.07,6.15,0,0,0,57,0.0032920000000000002,1.04,0.299304,0.0,0.0,6.38,15,194,0,16,1,3,0.0,0.0,120,0.0,107,0.006295,0.000736,0.011419,3.06,8.37,18,6.81,4,0,4,0,5.08,0.0,6.11,0.029401999999999998,1.01,7,0.0040939999999999995,0.0016460000000000001,0.006495,6,5,0.0073290000000000004,8.29,0.046637,0.006166
0,1327,12,0.001523,0.001979,0,0.0,1.04,0.026695999999999998,0.001526,1.01,0.001855,3.1028,0.0,0.0,1.03,0,0,0,35,0.0,1.03,0.10246500000000001,0.0,0.0,1.04,12,162,0,18,1,1,0.0,0.0,153,0.0,73,0.001847,0.001703,0.006855,0.0,1.57,13,1.1,8,0,4,0,1.03,0.0,1.01,0.015133,1.03,1,0.0,0.0011769999999999999,0.0019320000000000001,3,6,0.0020039999999999997,2.39,0.044337,0.0017
0,1328,0,0.004142,0.0,3,0.0,0.0,0.070174,0.004887,0.0,0.0,11.3416,0.0,0.0,1.01,0,0,0,12,0.0,0.0,0.397004,0.0,0.023538,1.01,2,52,43,10,2,1,0.0,0.0,45,8.2,27,0.0046890000000000005,0.0,0.006062,2.02,1.09,3,2.02,4,0,4,0,1.01,0.0,2.02,0.072009,2.02,4,0.003404,0.00297,0.005998,6,10,0.004058,2.05,0.18850699999999998,0.0048920000000000005
0,1329,4,0.0,0.0,2,0.0,0.0,0.027919,0.0,0.0,0.0,16.6139,0.0,0.0,0.0,0,0,0,18,0.0,0.0,0.43976000000000004,0.0,0.0,0.0,4,73,0,6,1,1,0.0,0.0,15,0.0,43,0.0,0.0,0.007484,2.02,0.0,5,1.02,1,0,1,0,0.0,0.0,2.02,0.040820999999999996,1.01,3,0.0018739999999999998,0.0016460000000000001,0.000811,6,2,0.002066,3.03,0.06388200000000001,0.0
1,1330,1,0.001267,0.0,5,0.0,3.03,0.054519000000000005,0.001638,0.0,0.001417,12.4237,0.0,0.0,2.02,0,0,0,12,0.0,3.03,0.308169,0.0,0.03587,5.06,13,71,13,6,3,1,0.0,1.01,15,12.19,43,0.003714,0.001323,0.005686999999999999,8.11,2.12,14,8.31,1,1,1,2,3.03,0.00046100000000000004,8.11,0.024353,4.09,6,0.011369,0.002036,0.005657,18,1,0.012195999999999999,8.46,0.035196,0.001349
0,1331,2,0.0,0.0,2,0.0,0.0,0.011071,0.0,0.0,0.0,6.0214300000000005,0.0,0.0,0.0,0,2,0,14,0.0,0.0,0.17342,0.0,0.0,0.0,1,66,0,9,1,4,0.0,0.0,36,0.0,24,0.0,0.0,0.0045320000000000004,0.0,0.0,5,0.0,5,0,2,0,0.0,0.0,0.0,0.019694999999999997,1.01,3,0.0,0.0016460000000000001,0.0,6,3,0.0,1.01,0.042086,0.0
1,1332,0,0.0037229999999999997,0.0040219999999999995,7,0.0,2.02,0.056029999999999996,0.002434,2.04,0.0022429999999999998,18.2025,0.0,0.0,2.02,0,0,0,34,0.0,1.01,0.481541,0.0,0.0,5.15,9,89,8,11,4,2,0.0,0.0,55,0.0,60,0.007111,0.0030280000000000003,0.012171,5.05,2.19,11,5.24,3,0,2,0,1.02,0.0,7.09,0.044308999999999994,4.07,7,0.005174,0.005595,0.007219,77,10,0.009694,7.41,0.065276,0.004161
0,1333,4,0.0043159999999999995,0.023847,19,0.0,2.02,0.21326900000000001,0.008467,20.28,0.0013390000000000001,21.7149,0.0,6.21,7.27,0,0,3,53,0.008272,2.02,0.564719,0.0,0.0,13.59,20,146,0,14,1,19,0.0,0.0,91,0.0,99,0.009078,0.0014210000000000002,0.020056,10.23,12.46,39,15.93,0,4,0,5,8.12,0.0,25.48,0.05246900000000001,1.01,20,0.014663999999999998,0.0016460000000000001,0.015778999999999998,6,9,0.035743000000000004,19.72,0.09704,0.004526
0,1334,0,0.0,0.0,0,0.0,0.0,0.003324,0.0,0.0,0.0,6.415690000000001,0.0,0.0,0.0,0,1,0,5,0.0,0.0,0.16933399999999998,0.0,0.0,0.0,1,15,0,3,1,1,0.0,0.0,3,0.0,7,0.0,0.0,0.0,0.0,0.0,2,0.0,1,0,0,0,0.0,0.0,0.0,0.016324,0.0,0,0.0,0.0,0.0,0,3,0.0,0.0,0.034357,0.0
0,1335,0,0.000782,0.00503,1,0.0,0.0,0.011881999999999998,0.000828,4.04,0.0,9.61458,0.0,0.0,1.01,0,0,0,6,0.0,0.0,0.257486,0.0,0.0,1.01,4,20,6,5,6,9,0.0,0.0,10,0.0,13,0.000787,0.0,0.0022660000000000002,1.01,1.04,13,2.04,1,0,1,0,1.01,0.0,5.05,0.024565,5.12,1,0.0008029999999999999,0.008958,0.001971,78,4,0.005957,2.05,0.039856,0.0008449999999999999
0,1336,1,0.001366,0.0,1,0.0,0.0,0.041264,0.0,0.0,0.0,19.6689,0.0,0.0,1.01,0,0,0,4,0.0,0.0,0.493295,0.0,0.0,1.01,6,24,0,4,2,1,0.0,0.0,6,0.0,15,0.0016690000000000001,0.0,0.005991,4.05,1.03,7,4.09,1,0,0,0,0.0,0.0,4.05,0.039402,8.18,3,0.0050409999999999995,0.012269,0.004688,28,1,0.004838,6.25,0.04716,0.001591
0,1337,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,6,1,2,3,1,0.0,0.0,1,0.0,3,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1.01,1,0.0,0.0016460000000000001,0.0,13,1,0.0,0.0,0.0,0.0
0,1338,4,0.00115,0.0,3,0.0,0.0,0.028727,0.00124,0.0,0.0,7.7065,0.0,1.01,2.02,0,0,0,28,0.0006,0.0,0.212698,0.0,0.0,4.09,13,116,0,9,2,4,0.0,0.0,36,0.0,78,0.006138,0.0,0.009187,4.04,2.18,15,4.19,3,0,3,0,2.02,0.0,4.04,0.023306999999999998,1.01,3,0.005804,0.000516,0.005736,3,4,0.006906,4.35,0.058957,0.0013369999999999999
0,1339,7,0.0,0.0,0,0.0,0.0,0.022593000000000002,0.0,0.0,0.0,7.27922,0.0,0.0,0.0,0,0,0,30,0.0,0.0,0.18723199999999998,0.0,0.0,0.0,12,88,0,9,1,0,0.0,0.0,36,0.0,66,0.0,0.0,0.005359,1.02,0.0,12,1.06,3,0,2,0,0.0,0.0,1.02,0.016735,1.01,0,0.000729,0.0016460000000000001,0.0008380000000000001,6,2,0.00086,2.07,0.031388,0.0
0,1340,4,0.0,0.0,4,0.0,0.0,0.043628,0.0,0.0,0.0,9.89425,0.0,0.0,0.0,0,0,0,20,0.0,0.0,0.287869,0.0,0.0,1.01,9,197,0,8,1,1,0.0,0.0,28,0.0,67,0.003514,0.0,0.020344,0.0,0.0,10,2.04,4,0,0,0,0.0,0.0,0.0,0.037909,0.0,5,0.0,0.0,0.004357,0,4,0.0,6.2,0.114415,0.0
0,1341,0,0.004422,0.027813,1,0.0,1.01,0.029312,0.003057,21.52,0.0,17.1031,0.0,0.0,3.04,0,39,0,17,0.0,0.0,0.452716,14.29,0.0,4.05,4,50,0,14,2,81,0.012492,0.0,91,0.0,29,0.006247,0.00145,0.012251999999999999,0.0,3.46,84,3.06,1,0,1,0,2.03,0.0,21.52,0.041884,0.0,5,0.0,0.0,0.004529999999999999,7,12,0.03005,6.17,0.063274,0.00476
0,1342,4,0.004553,0.0,0,0.0,2.02,0.025854000000000002,0.0021030000000000003,0.0,0.00325,4.41258,0.0,1.04,2.07,0,0,0,17,0.00236,2.02,0.138856,0.0,0.007109000000000001,2.27,8,75,2,9,3,1,0.0,1.01,36,1.01,41,0.004539,0.003092,0.009173,2.12,2.36,8,2.63,2,0,2,0,1.02,0.000538,2.12,0.018583000000000002,2.09,1,0.00462,0.005398,0.004604,54,3,0.005017,4.38,0.046383999999999995,0.004809000000000001
0,1343,3,0.0,0.0,2,0.0,0.0,0.011191,0.0,0.0,0.0,3.27147,0.0,0.0,0.0,0,0,0,21,0.0,0.0,0.103547,0.0,0.0,0.0,5,76,0,6,1,2,0.0,0.0,15,0.0,44,0.0,0.0,0.004997,0.0,0.0,7,0.0,3,0,3,0,0.0,0.0,0.0,0.014222,0.0,2,0.0,0.0,0.0,6,3,0.0,1.03,0.038264,0.0
1,1344,4,0.0039310000000000005,0.0,9,0.0,1.02,0.152424,0.002434,0.0,0.0022429999999999998,16.6538,0.0,1.02,2.08,0,0,2,93,0.0016170000000000002,1.02,0.48980500000000005,0.0,0.0,5.34,25,314,1,22,3,1,0.0,0.0,231,0.0,194,0.009837,0.002124,0.021562,3.08,3.4,26,6.69,2,0,2,2,1.01,0.0,3.08,0.056771,1.02,9,0.005533,0.002519,0.012806,30,2,0.006104,9.64,0.109758,0.0043159999999999995
1,1345,29,0.006534999999999999,0.005207,12,0.0,5.07,0.273569,0.0,4.05,0.00547,26.3437,0.0,7.18,7.22,0,1,0,96,0.006605,5.05,0.662987,0.0,0.000895,10.97,29,412,1,33,2,1,0.0,1.01,528,1.01,233,0.009189,0.005409000000000001,0.015708,8.22,12.24,30,14.29,7,0,6,1,0.0,0.000297,10.21,0.053445000000000006,3.06,13,0.009134,0.003244,0.011366,11,2,0.012332,17.39,0.065338,0.007073
0,1346,9,0.0077989999999999995,0.0,7,0.0,1.01,0.203347,0.001685,0.0,0.0033130000000000004,7.480980000000001,0.0,3.09,3.1,0,0,0,32,0.007059,1.01,0.261875,0.0,0.0,3.24,17,250,0,16,3,1,0.0,0.0,120,0.0,101,0.009177,0.0033079999999999997,0.009059000000000001,2.04,4.41,18,3.41,12,0,12,0,1.02,0.0,2.04,0.046376,1.02,8,0.004584,0.002598,0.008816,21,5,0.005424,3.69,0.13688599999999998,0.007884
0,1347,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2,2,5,1,0.0,0.0,1,0.0,2,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1.02,1,0.0,0.002598,0.0,55,1,0.0,0.0,0.0,0.0
0,1348,0,0.0,0.004086,0,0.0,0.0,0.016487,0.0,1.01,0.0,3.8069,0.0,0.0,0.0,0,3,0,5,0.0,0.0,0.12122000000000001,1.01,0.0,0.0,6,29,0,5,1,3,0.005184,0.0,10,0.0,15,0.0,0.0,0.002222,1.01,0.0,9,1.01,0,0,0,0,0.0,0.0,2.02,0.016628999999999998,0.0,1,0.002203,0.0,0.002248,9,4,0.006739,1.03,0.043368000000000004,0.0
0,1349,0,0.0,0.0,0,0.0,0.0,0.005684000000000001,0.0,0.0,0.0,6.18007,0.0,0.0,0.0,0,0,0,3,0.0,0.0,0.17053800000000002,0.0,0.0,0.0,1,11,0,3,2,1,0.0,0.0,3,0.0,6,0.0,0.0,0.0,0.0,0.0,2,0.0,0,0,0,0,0.0,0.0,0.0,0.017943999999999998,1.01,0,0.0,0.0016460000000000001,0.0,11,3,0.0,0.0,0.037331,0.0
0,1350,1,0.0,0.0,1,0.0,0.0,0.0030859999999999998,0.0,0.0,0.0,4.3120199999999995,0.0,0.0,0.0,0,0,0,22,0.0,0.0,0.12196199999999999,0.0,0.0,0.0,4,55,2,8,3,1,0.0,0.0,28,0.0,35,0.0,0.0,0.0,1.01,0.0,5,0.0,3,0,3,0,0.0,0.0,1.01,0.013605,1.02,1,0.002143,0.0016460000000000001,0.0,34,7,0.00212,0.0,0.031439999999999996,0.0
0,1351,0,0.004142,0.0,2,0.0,0.0,0.087605,0.004887,0.0,0.0,10.4245,0.0,0.0,1.01,0,1,0,13,0.0,0.0,0.37714699999999995,0.0,0.0,1.01,3,53,0,11,2,1,0.0,0.0,55,0.0,26,0.0046890000000000005,0.0,0.005187,0.0,1.1,4,1.01,4,0,4,0,1.01,0.0,0.0,0.071162,1.01,3,0.0,0.001324,0.0050810000000000004,6,11,0.0,1.03,0.188775,0.0048920000000000005
0,1352,0,0.0,0.0,0,0.0,0.0,0.017429,0.0,0.0,0.0,3.90631,0.0,0.0,0.0,0,0,0,4,0.0,0.0,0.111273,0.0,0.0,0.0,3,27,1,4,2,1,0.0,0.0,6,0.0,12,0.0,0.0,0.0,1.01,0.0,4,0.0,1,0,1,0,0.0,0.0,1.01,0.012950999999999999,1.01,0,0.001255,0.0016460000000000001,0.0,14,1,0.0013050000000000002,0.0,0.03406,0.0
0,1353,0,0.000819,0.0,10,0.0,3.15,0.089516,0.0007019999999999999,0.0,0.001507,13.6235,0.0,1.05,1.08,0,0,0,3,0.000691,2.05,0.33003299999999997,0.0,0.000816,2.36,3,11,6,3,3,0,0.0,1.01,3,1.06,11,0.001639,0.002025,0.007744,2.28,1.52,3,5.55,0,0,0,0,1.04,0.00022200000000000003,2.28,0.02446,1.07,10,0.001417,0.000512,0.002956,15,1,0.001709,7.8,0.034493,0.000822
0,1354,0,0.000773,0.0,1,0.0,1.03,0.03646,0.000767,0.0,0.000866,10.9582,0.0,0.0,1.02,0,0,0,35,0.0,1.03,0.27460500000000004,0.0,0.000982,3.21,4,91,6,5,3,1,0.0,0.0,10,2.04,38,0.002595,0.000525,0.001465,1.01,1.11,5,3.17,6,0,6,0,1.02,0.0,1.01,0.022228,3.07,1,0.000989,0.0032340000000000003,0.002605,32,5,0.0010220000000000001,2.53,0.032103,0.0008119999999999999
0,1355,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,4,25,5,3,2,1,0.0,0.0,3,0.0,13,0.0,0.0,0.0,0.0,0.0,5,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,12,2,0.0,0.0,0.0,0.0
0,1356,0,0.0,0.0,0,0.0,0.0,0.000665,0.0,0.0,0.0,1.56044,0.0,0.0,0.0,0,0,0,2,0.0,0.0,0.052586,0.0,0.0,0.0,2,7,0,2,6,0,0.0,0.0,1,0.0,5,0.0,0.0,0.0,0.0,0.0,2,0.0,0,0,0,0,0.0,0.0,0.0,0.008031,0.0,2,0.0,0.0,0.0,20,2,0.0,0.0,0.024708,0.0
1,1357,23,0.0,0.0,3,0.0,1.01,0.028292,0.0,0.0,0.001431,8.61553,0.0,0.0,0.0,1,0,0,118,0.0,1.02,0.252942,0.0,0.0,1.01,20,452,0,31,1,3,0.0,0.0,465,0.0,291,0.003106,0.00139,0.006456999999999999,4.04,0.0,23,2.03,33,0,14,0,0.0,0.0,4.04,0.029597000000000002,0.0,4,0.0070680000000000005,0.0,0.004775,6,7,0.0077069999999999994,2.05,0.061715,0.0
1,1358,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,3,29,0,2,1,2,0.0,0.0,1,0.0,18,0.0,0.0,0.0,0.0,0.0,5,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,6,2,0.0,0.0,0.0,0.0
0,1359,0,0.0,0.0,0,0.0,1.01,0.005515,0.0,0.0,0.0033130000000000004,4.25341,0.0,0.0,0.0,0,0,0,17,0.0,1.01,0.141215,0.0,0.0,2.02,1,41,0,5,1,1,0.0,0.0,10,0.0,19,0.004959000000000001,0.0033079999999999997,0.0045320000000000004,0.0,0.0,2,0.0,5,0,5,0,0.0,0.0,0.0,0.020968999999999998,0.0,3,0.0,0.0,0.0,0,5,0.0,1.01,0.061873000000000004,0.0
0,1360,0,0.0,0.0,1,0.0,0.0,0.001902,0.0,0.0,0.0,3.1764,0.0,0.0,0.0,0,0,0,11,0.0,0.0,0.104249,0.0,0.0,0.0,3,47,0,6,1,1,0.0,0.0,15,0.0,21,0.0,0.0,0.002353,0.0,0.0,4,1.01,1,0,1,1,0.0,0.0,0.0,0.015225,0.0,3,0.0,0.0,0.002502,0,2,0.0,1.04,0.043906,0.0
0,1361,4,0.0,0.0,0,0.0,0.0,0.004379999999999999,0.0,0.0,0.0,4.50833,0.0,0.0,0.0,1,0,0,26,0.0,0.0,0.126122,0.0,0.0,0.0,4,101,0,11,1,4,0.0,0.0,55,0.0,48,0.0,0.0,0.0,0.0,0.0,8,0.0,2,0,1,0,0.0,0.0,0.0,0.013761,1.01,0,0.0,0.0016460000000000001,0.0,6,7,0.0,0.0,0.03137,0.0
0,1362,0,0.0,0.0,0,0.0,0.0,0.004553,0.0,0.0,0.0,6.415690000000001,0.0,0.0,0.0,1,0,0,16,0.0,0.0,0.16933399999999998,0.0,0.0,0.0,4,54,1,10,4,4,0.0,0.0,45,0.0,26,0.0,0.0,0.0,0.0,0.0,8,0.0,4,0,3,0,0.0,0.0,0.0,0.016324,3.05,0,0.0,0.006233,0.0,25,10,0.0,0.0,0.034357,0.0
1,1363,2,0.001465,0.0,6,0.0,1.01,0.06361699999999999,0.00074,0.0,0.000754,19.0688,0.0,2.02,2.03,0,0,0,23,0.001356,1.01,0.47258599999999995,0.0,0.0,3.08,8,161,0,6,1,1,0.0,0.0,15,0.0,69,0.002182,0.000366,0.009907,0.0,2.17,9,3.2,4,0,4,0,1.01,0.0,0.0,0.036996,1.01,8,0.0,0.0016460000000000001,0.001971,6,4,0.0,9.27,0.050513,0.001505
