,Defective,LOC_BLANK,BRANCH_COUNT,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CYCLOMATIC_COMPLEXITY,DESIGN_COMPLEXITY,ESSENTIAL_COMPLEXITY,LOC_EXECUTABLE,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,LOC_TOTAL,CALL_PAIRS,CONDITION_COUNT,CYCLOMATIC_DENSITY,DECISION_COUNT,DECISION_DENSITY,DESIGN_DENSITY,EDGE_COUNT,ESSENTIAL_DENSITY,PARAMETER_COUNT,GLOBAL_DATA_COMPLEXITY,GLOBAL_DATA_DENSITY,MAINTENANCE_SEVERITY,MODIFIED_CONDITION_COUNT,MULTIPLE_CONDITION_COUNT,NODE_COUNT,NORMALIZED_CYLOMATIC_COMPLEXITY,NUMBER_OF_LINES,PERCENT_COMMENTS
1830,0,0,1,0,0,1,1,1,2,5.8,2.0,23.22,0.0,5,0.5,1.29,11.61,1,4,1,4,4,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
1831,0,2,5,2,1,3,3,1,13,16.82,8.75,1287.66,0.05,33,0.11,71.54,147.16,10,23,8,14,20,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
1832,0,2,5,2,1,3,3,1,13,16.82,8.75,1287.66,0.05,33,0.11,71.54,147.16,10,23,8,14,20,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
1833,0,2,5,2,1,3,3,1,13,16.82,8.75,1287.66,0.05,33,0.11,71.54,147.16,10,23,8,14,20,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
1834,0,2,5,2,1,3,3,1,13,16.82,8.75,1287.66,0.05,33,0.11,71.54,147.16,10,23,8,14,20,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
1835,0,2,5,2,1,3,3,1,13,16.82,8.75,1287.66,0.05,33,0.11,71.54,147.16,10,23,8,14,20,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
1836,0,1,5,2,1,3,3,1,13,17.3,8.13,1142.0,0.05,32,0.12,63.44,140.55,10,22,8,13,19,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
1837,0,1,5,2,1,3,3,1,13,16.82,8.75,1287.66,0.05,33,0.11,71.54,147.16,10,23,8,14,19,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
1838,0,2,5,2,1,3,3,1,13,16.82,8.75,1287.66,0.05,33,0.11,71.54,147.16,10,23,8,14,20,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
1839,0,2,5,2,1,3,3,1,13,16.82,8.75,1287.66,0.05,33,0.11,71.54,147.16,10,23,8,14,20,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
1840,0,2,5,2,1,3,3,1,13,16.82,8.75,1287.66,0.05,33,0.11,71.54,147.16,10,23,8,14,20,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
1841,0,2,5,2,1,3,3,1,13,16.82,8.75,1287.66,0.05,33,0.11,71.54,147.16,10,23,8,14,20,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
1842,0,2,5,2,1,3,3,1,13,16.82,8.75,1287.66,0.05,33,0.11,71.54,147.16,10,23,8,14,20,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
1843,0,2,5,2,1,3,3,1,13,18.01,8.67,1352.69,0.05,35,0.12,75.15,156.08,12,23,9,13,20,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
1844,0,1,5,2,1,3,3,1,13,17.3,8.13,1142.0,0.05,32,0.12,63.44,140.55,10,22,8,13,19,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
1845,0,0,1,0,0,1,1,1,2,8.15,3.5,99.85,0.01,9,0.29,5.55,28.53,2,7,2,7,4,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
1846,0,3,11,7,5,6,6,1,45,28.18,27.0,20545.64,0.25,145,0.04,1141.42,760.95,60,85,20,18,64,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
1847,0,0,1,0,0,1,1,1,2,5.8,2.0,23.22,0.0,5,0.5,1.29,11.61,1,4,1,4,4,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
1848,0,0,1,0,0,1,1,1,2,5.8,2.0,23.22,0.0,5,0.5,1.29,11.61,1,4,1,4,4,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
1849,0,0,1,0,0,1,1,1,2,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,2,4,2,4,4,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
1850,0,1,5,2,1,3,3,1,13,17.3,8.13,1142.0,0.05,32,0.12,63.44,140.55,10,22,8,13,19,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
1851,0,1,5,2,1,3,3,1,13,17.3,8.13,1142.0,0.05,32,0.12,63.44,140.55,10,22,8,13,19,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
1852,0,0,1,0,0,1,1,1,4,10.57,3.0,95.1,0.01,10,0.33,5.28,31.7,3,7,3,6,6,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
1853,0,0,1,0,0,1,1,1,2,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,2,4,2,4,4,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
1854,0,0,1,0,0,1,1,1,2,5.8,2.0,23.22,0.0,5,0.5,1.29,11.61,1,4,1,4,4,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
1855,0,0,1,0,0,1,1,1,4,11.86,3.5,145.3,0.01,12,0.29,8.07,41.51,4,8,4,7,6,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
1856,0,0,1,0,0,1,1,1,4,11.86,3.5,145.3,0.01,12,0.29,8.07,41.51,4,8,4,7,6,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
1857,1,17,7,0,16,4,4,1,46,58.17,15.47,13919.45,0.3,162,0.06,773.3,899.84,66,96,32,15,81,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
1858,0,1,1,0,0,1,1,1,5,17.44,4.67,379.91,0.03,22,0.21,21.11,81.41,8,14,6,7,9,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
1859,0,2,9,0,0,5,5,1,48,53.36,11.52,7081.52,0.2,118,0.09,393.42,614.72,48,70,25,12,54,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
1860,0,15,11,0,18,6,6,1,77,79.12,16.5,21539.11,0.44,229,0.06,1196.62,1305.4,99,130,39,13,112,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
1861,0,1,1,0,0,1,1,1,6,23.54,4.81,545.26,0.04,29,0.21,30.29,113.3,11,18,8,7,11,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
1862,0,0,1,0,0,1,1,1,13,59.23,5.6,1857.56,0.11,69,0.18,103.2,331.71,28,41,20,8,22,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
1863,0,1,1,0,0,1,1,1,11,29.33,3.0,264.0,0.03,22,0.33,14.67,88.0,10,12,10,6,17,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
1864,0,0,1,0,0,1,1,1,3,9.83,2.0,39.3,0.01,7,0.5,2.18,19.65,3,4,3,4,5,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
1865,0,0,1,0,0,1,1,1,8,27.26,5.2,737.24,0.05,34,0.19,40.96,141.78,13,21,10,8,14,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
1866,0,0,1,0,0,1,1,1,6,16.32,4.67,355.35,0.03,20,0.21,19.74,76.15,7,13,6,8,10,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
1867,0,1,1,0,1,1,1,1,4,11.86,4.38,227.03,0.02,15,0.23,12.61,51.89,5,10,4,7,8,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
1868,1,2,9,0,0,5,4,3,38,36.84,15.47,8820.26,0.19,113,0.06,490.01,570.02,42,71,19,14,42,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
1869,1,0,7,0,0,4,3,3,15,15.15,8.25,1031.42,0.04,32,0.12,57.3,125.02,11,21,6,9,17,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
1870,0,0,1,0,0,1,1,1,7,20.0,5.0,500.0,0.03,25,0.2,27.78,100.0,10,15,8,8,11,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
1871,0,0,1,0,0,1,1,1,2,12.85,3.5,157.4,0.01,13,0.29,8.74,44.97,4,9,4,7,6,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
1872,0,0,1,0,0,1,1,1,4,11.86,3.5,145.3,0.01,12,0.29,8.07,41.51,4,8,4,7,7,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
1873,0,0,1,0,0,1,1,1,4,10.57,3.0,95.1,0.01,10,0.33,5.28,31.7,3,7,3,6,6,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
1874,0,0,1,0,0,1,1,1,2,10.44,3.5,127.89,0.01,11,0.29,7.11,36.54,3,8,3,7,5,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
1875,0,1,5,0,0,3,3,3,9,14.71,9.17,1236.46,0.04,33,0.11,68.69,134.89,10,23,6,11,12,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
1876,0,0,1,0,11,1,1,1,3,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,16,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
1877,1,1,5,0,0,3,3,3,10,19.01,8.94,1518.63,0.06,40,0.11,84.37,169.92,13,27,8,11,14,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
1878,0,1,7,0,2,4,2,1,17,21.46,10.82,2511.9,0.08,50,0.09,139.55,232.19,17,33,11,14,25,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
1879,0,0,1,0,0,1,1,1,2,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,2,4,2,4,4,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
1880,0,0,1,0,0,1,1,1,2,9.6,2.5,60.0,0.01,8,0.4,3.33,24.0,3,5,3,5,4,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
1881,0,0,3,0,0,2,2,1,9,11.35,8.8,879.22,0.03,27,0.11,48.85,99.91,11,16,5,8,11,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
1882,1,2,1,0,0,1,1,1,5,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,2,4,2,4,9,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
1883,0,1,3,1,1,2,1,1,5,14.38,4.5,291.26,0.02,17,0.22,16.18,64.73,5,12,5,9,10,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
1884,0,3,5,2,13,3,3,3,19,21.02,13.42,3783.85,0.09,60,0.07,210.21,282.03,23,37,12,14,40,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
1885,1,5,25,0,8,13,12,6,86,71.07,17.79,22482.47,0.42,214,0.06,1249.03,1264.07,83,131,42,18,101,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
1886,0,1,3,0,0,2,2,1,19,46.64,6.9,2223.49,0.11,65,0.14,123.53,322.02,29,36,21,10,24,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
1887,0,0,1,0,0,1,1,1,6,16.32,4.67,355.35,0.03,20,0.21,19.74,76.15,7,13,6,8,9,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
1888,0,0,1,0,0,1,1,1,3,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,6,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
1889,0,0,1,0,0,1,1,1,10,39.43,5.43,1162.0,0.07,48,0.18,64.56,214.05,19,29,14,8,16,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
1890,0,0,1,0,21,1,1,1,3,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,27,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
1891,0,0,1,0,0,1,1,1,8,27.26,5.2,737.24,0.05,34,0.19,40.96,141.78,13,21,10,8,15,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
1892,0,2,3,0,0,2,2,1,10,15.99,6.67,710.71,0.04,28,0.15,39.48,106.61,10,18,6,8,15,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
1893,0,0,1,0,0,1,1,1,2,7.49,3.0,67.38,0.01,8,0.33,3.74,22.46,1,7,1,6,4,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
1894,0,2,17,0,2,9,8,1,57,45.09,23.33,24551.51,0.35,182,0.04,1363.97,1052.21,70,112,33,22,63,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
1895,0,0,1,0,0,1,1,1,2,5.8,2.0,23.22,0.0,5,0.5,1.29,11.61,1,4,1,4,4,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
1896,0,0,1,0,0,1,1,1,2,7.24,2.5,45.24,0.01,7,0.4,2.51,18.09,1,6,1,5,4,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
1897,0,0,1,0,0,1,1,1,2,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,2,4,2,4,4,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
1898,0,0,1,0,0,1,1,1,2,5.8,2.0,23.22,0.0,5,0.5,1.29,11.61,1,4,1,4,4,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
1899,0,0,1,0,0,1,1,1,2,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,2,4,2,4,4,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
1900,0,1,5,2,8,3,3,1,16,23.17,9.33,2018.06,0.07,46,0.11,112.11,216.22,16,30,12,14,29,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
1901,0,1,5,2,6,3,3,1,16,23.17,9.33,2018.06,0.07,46,0.11,112.11,216.22,16,30,12,14,27,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
1902,0,0,1,0,0,1,1,1,2,5.8,2.0,23.22,0.0,5,0.5,1.29,11.61,1,4,1,4,4,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
1903,1,0,1,0,0,1,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,3,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
1904,1,0,3,0,0,2,2,1,9,30.98,3.5,379.46,0.04,26,0.29,21.08,108.42,11,15,11,7,11,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
1905,0,0,1,0,0,1,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,3,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
1906,0,0,3,0,0,2,2,1,3,6.0,4.5,121.5,0.01,9,0.22,6.75,27.0,3,6,2,6,5,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
1907,1,3,5,0,4,3,3,1,26,42.79,12.78,6991.99,0.18,105,0.08,388.44,546.99,42,63,23,14,35,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
1908,0,1,5,0,0,3,2,1,12,17.05,5.63,539.48,0.03,23,0.18,29.97,95.91,9,14,8,10,15,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
1909,0,0,1,0,0,1,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,3,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
1910,0,0,1,0,0,1,1,1,2,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,4,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
1911,0,0,1,0,0,1,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,3,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
1912,0,0,1,0,0,1,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,3,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
1913,1,0,3,0,0,2,2,1,5,6.64,5.25,183.06,0.01,11,0.19,10.17,34.87,3,8,2,7,7,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
1914,1,0,1,0,0,1,1,1,5,19.53,4.0,312.55,0.03,20,0.25,17.36,78.14,7,13,7,8,7,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
1915,1,0,1,0,0,1,1,1,6,20.31,4.5,411.19,0.03,24,0.22,22.84,91.38,9,15,7,7,11,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
1916,0,0,1,0,0,1,1,1,3,14.62,2.5,91.35,0.01,11,0.4,5.08,36.54,5,6,5,5,8,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
1917,1,0,1,0,0,1,1,1,6,20.31,4.5,411.19,0.03,24,0.22,22.84,91.38,9,15,7,7,11,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
